Article_ID	WOS_ID	Year	Title	Authors	Addresses	Affiliations
83340	WOS:000405589800018	2017	Investigating the Period of Switching Roles in Pair Programming in a Primary School	Zhong, BC; Wang, QY; Chen, J; Li, Y	[Zhong, Baichang; Li, Yi] Nanjing Normal Univ, Collaborat Innovat Ctr Talent Cultivating Mode Ba, Nanjing, Jiangsu, Peoples R China; [Wang, Qiyun] Nanyang Technol Univ, Natl Inst Educ, Singapore, Singapore; [Chen, Jie] Bixi Primary Sch Changshu City, Changshu, Peoples R China	Nanjing Normal University; Nanyang Technological University; National Institute of Education (NIE) Singapore
83380	WOS:000414587900031	2017	Ability Training in Educational Model of Feasibility Study Studio	Yang, HX; Pan, YF; Hao, JQ	[Yang, Hongxiong] Tianjin Univ Technol, Sch Management, Tianjin, Peoples R China; [Pan, Yifan] Natl Univ Singapore, Sch Design & Environm, Singapore, Singapore; [Hao, Jinqing] Nankai Univ, Lib, Tianjin, Peoples R China	Tianjin University of Technology; National University of Singapore; Nankai University
83401	WOS:000412377200004	2017	Understanding university students' peer feedback practices in EFL writing: Insights from a case study	Yu, SL; Hu, GW	[Yu, Shulin] Univ Macau, Fac Educ, Room 3007,E33,Av Univ, Taipa, Macau Sar, Peoples R China; [Hu, Guangwei] Nanyang Technol Univ, Natl Inst Educ, Singapore, Singapore	University of Macau; Nanyang Technological University; National Institute of Education (NIE) Singapore
83580	WOS:000396265900007	2017	From Test Performance to Language Use: Using Self-Assessment to Validate a High-Stakes English Proficiency Test	Fan, JS; Yan, X	[Fan, Jinsong] Fudan Univ, Coll Foreign Languages & Literatures, 220 Handan Rd, Shanghai 200433, Peoples R China; [Fan, Jinsong] Univ Melbourne, Melbourne, Vic, Australia; [Yan, Xun] Univ Illinois, Champaign, IL USA	Fudan University; University of Melbourne; University of Illinois System; University of Illinois Urbana-Champaign
83803	WOS:000405245000006	2017	MEASURING EFFICACY SOURCES: DEVELOPMENT AND VALIDATION OF THE SOURCES OF TEACHER EFFICACY QUESTIONNAIRE (STEQ) FOR CHINESE TEACHERS	Hoi, CKW; Zhou, MM; Teo, T; Nie, YY	[Hoi, Cathy Ka Weng; Zhou, Mingming; Teo, Timothy] Univ Macau, Taipa, Macao, Peoples R China; [Nie, Youyan] Nanyang Technol Univ, Singapore, Singapore	University of Macau; Nanyang Technological University
83895	WOS:000399461600001	2017	China's education policy-making: a policy network perspective	Han, SM; Ye, FG	[Han, Shuangmiao] Univ Oxford, Dept Educ, Oxford, England; [Ye, Fugui] Tsinghua Univ, Inst Educ, Beijing, Peoples R China	University of Oxford; Tsinghua University
84089	WOS:000399850900006	2017	The effectiveness of wikis for project-based learning in different disciplines in higher education	Chu, SKW; Zhang, Y; Chen, K; Chan, CK; Lee, CWY; Zou, E; Lau, W	[Chu, Samuel Kai Wah; Zhang, Yin; Lee, Celina Wing Yi] Univ Hong Kong, Fac Educ, Pokfulam, Hong Kong; [Zhang, Yin] Ocean Univ China, Dept Educ, Qingdao, Peoples R China; [Chen, Katherine] Univ Hong Kong, Fac Arts, Pokfulam, Hong Kong; [Chan, Chi Keung] Univ Hong Kong, Dept Mech Engn, Pokfulam, Hong Kong; [Lee, Celina Wing Yi; Zou, Ellen] Univ Texas Austin, Fac Educ, Austin, TX 78712 USA; [Lau, Wilfred] Chinese Univ Hong Kong, Fac Educ, Shatin, Hong Kong	University of Hong Kong; Ocean University of China; University of Hong Kong; University of Hong Kong; University of Texas System; University of Texas Austin; Chinese University of Hong Kong
84122	WOS:000395660300002	2017	Mobile-assisted Language Learning Using WeChat Instant Messaging	Shi, ZJ; Luo, GF; He, L	[Shi, Zijuan] Shaoyang Univ, Dept Foreign Languages, Shaoyang 422000, Peoples R China; [Luo, Gaofeng] Shaoyang Univ, Dept Informat Engn, Shaoyang 422000, Peoples R China; [He, Le] Univ Quebec Trois Rivieres, Dept Leisure Cultural & Tourism Studies, Trois Rivieres, PQ G9A 5H7, Canada	Shaoyang University; Shaoyang University; University of Quebec; University of Quebec Trois Rivieres
84594	WOS:000392377500005	2017	Influential factors for mobile learning acceptance among Chinese users	Hao, S; Dennen, VP; Mei, L	[Hao, Shuang; Dennen, Vanessa P.] Florida State Univ, Instruct Syst, Tallahassee, FL 32306 USA; [Mei, Li] Hebei Finance Univ, Ctr Higher Educ Res & Qual Assurance, Baoding, Hebei, Peoples R China	State University System of Florida; Florida State University; Hebei Finance University
84999	WOS:000403563200009	2017	What influences Chinese undergraduates' time management in online groupwork? An empirical investigation	Xu, JZ; Du, JX; Fan, XT	[Xu, Jianzhong] Mississippi State Univ, Dept Counseling Educ Psychol & Fdn, Mississippi State, MS 39762 USA; [Du, Jianxia; Fan, Xitao] Univ Macau, Fac Educ, Macau, Peoples R China	Mississippi State University; University of Macau
85040	WOS:000409067500113	2017	An Empirical Study on Student Evaluations of Teaching Based on Data Mining	Zhang, W; Qin, SM; Jin, HJ; Deng, J; Wu, LK	[Zhang, Wei; Qin, Shiming; Jin, Hanjun; Deng, Jing] Cent China Normal Univ, Wuhan, Hubei, Peoples R China; [Wu, Longkai] Nanyang Technol Univ, Singapore, Singapore	Central China Normal University; Nanyang Technological University
85472	WOS:000401007200006	2017	Computer-Based English Language Testing in China: Present and Future	Yu, GX; Zhang, J	[Yu, Guoxing] Univ Bristol, Bristol, Avon, England; [Zhang, Jing] East China Normal Univ, Shanghai, Peoples R China	University of Bristol; East China Normal University
85822	WOS:000405853900001	2017	Developing a Home-Based Early Intervention Personnel Training Program in Southeast China	Xie, HC; Chen, CI; Chen, CY; Squires, J; Li, WG; Liu, T	[Xie, Huichao; Chen, Chieh-Yu; Squires, Jane] Univ Oregon, Eugene, OR 97403 USA; [Chen, Ching-I] Kent State Univ, 412B White Hall,150 Terrace Dr,POB 5190, Kent, OH 44242 USA; [Li, Wenge] South China Normal Univ, Guangzhou, Guangdong, Peoples R China; [Liu, Tian] Guangdong Teachers Coll Foreign Language & Arts, Guangzhou, Guangdong, Peoples R China	University of Oregon; University System of Ohio; Kent State University; Kent State University Salem; Kent State University Kent; South China Normal University
85868	WOS:000417695800003	2017	Chinese High School Students' Plans in Studying Overseas: Who and Why	Cheng, BY; Fan, AA; Liu, M	[Cheng, Baoyan; Liu, Min] Univ Hawaii, Coll Educ, Dept Educ Fdn, Honolulu, HI 96825 USA; [Fan, Aiai] Peking Univ, Grad Sch Educ, Beijing 100871, Peoples R China	University of Hawaii System; Peking University
87193	WOS:000396145100011	2017	The methodological socialization of social science doctoral students in China and the USA	Rhoads, RA; Zheng, M; Sun, XY	[Rhoads, Robert A.] Univ Calif Los Angeles, Grad Sch Educ & Informat Studies, 3321 Moore Hall,Box 951521, Los Angeles, CA 90095 USA; [Rhoads, Robert A.] Zhejiang Univ, Hangzhou, Zhejiang, Peoples R China; [Zheng, Mi] Chinese Minist Educ Beijing China, Higher Educ Evaluat Ctr, Beijing, Peoples R China; [Sun, Xiaoyang] Temple Univ, Philadelphia, PA 19122 USA	University of California System; University of California Los Angeles; Zhejiang University; Pennsylvania Commonwealth System of Higher Education (PCSHE); Temple University
87321	WOS:000410769000010	2017	Being a Mathematics Teacher Educator in China: Challenges and Strategic Responses	Wu, YK; Hwang, S; Cai, JF	[Wu, Yingkang] East China Normal Univ, Shanghai Key Lab Pure Math & Math Practice, Dept Math, 500 Dongchuan Rd, Shanghai 200241, Peoples R China; [Hwang, Stephen; Cai, Jinfa] Univ Delaware, Newark, DE USA	East China Normal University; University of Delaware
87439	WOS:000413268500004	2017	An Argument-Based Approach to Test Fairness: The Case of Multiple-Form Equating in the College English Test	Jin, Y; Wu, E	[Jin, Yan] Shanghai Jiao Tong Univ, Sch Foreign Languages, Linguist & Appl Linguist, Shanghai, Peoples R China; [Wu, Eric] Univ Calif Los Angeles, Dept Psychol, Temple City, CA USA	Shanghai Jiao Tong University; University of California System; University of California Los Angeles
87537	WOS:000403199800002	2017	The Measurement and Dimensionality of Mobile Learning Systems Success: Two-Stage Development and Validation	Lin, HH; Wang, YS; Li, CR; Shih, YW; Lin, SJ	[Lin, Hsin-Hui] Natl Taichung Univ Sci & Technol, Dept Distribut Management, Taichung, Taiwan; [Wang, Yi-Shun; Shih, Ying-Wei] Natl Changhua Univ Educ, Dept Informat Management, 2 Shi Da Rd, Changhua 500, Taiwan; [Li, Ci-Rong] Jilin Univ, Dept Business Adm, Changchun, Peoples R China; [Lin, Shin-Jeng] Le Moyne Coll, Dept Management Leadership & Informat Syst, Syracuse, NY USA	National Taichung University of Science & Technology; National Changhua University of Education; Jilin University
87698	WOS:000410982800006	2017	Designing and Improving a Blended Synchronous Learning Environment: An Educational Design Research	Wang, QY; Quek, CL; Hu, XY	[Wang, Qiyun; Quek, Choon Lang] Nanyang Technol Univ, Natl Inst Educ, Singapore, Singapore; [Hu, Xiaoyong] South China Normal Univ, Sch Educ Informat Technol, Guangzhou, Guangdong, Peoples R China	Nanyang Technological University; National Institute of Education (NIE) Singapore; South China Normal University
88874	WOS:000452938200021	2018	Chinese version of the clinical learning environment comparison survey: Assessment of reliability and validity	Gu, YH; Xiong, L; Bai, JB; Hu, J; Tan, XD	[Gu, Yao-Hua; Tan, Xiao-Dong] Wuhan Univ, Sch Hlth Sci, Dept Occupat & Environm Hlth, 115 Dong Hu St, Wuhan 430071, Hubei, Peoples R China; [Xiong, Li] Wuhan Univ, Sch Hlth Sci, Dept Nursing, 115 Dong Hu St, Wuhan 430071, Hubei, Peoples R China; [Bai, Jin-Bing] Emory Univ, Nell Hodgson Woodruff Sch Nursing, Atlanta, GA 30322 USA; [Hu, Jing] Sanda Univ, Dept Nursing, 2727 Jinhai St, Shanghai 201209, Peoples R China	Wuhan University; Wuhan University; Emory University; Sanda University
89094	WOS:000425619500006	2018	Enhancing Building Information Modeling Competency among Civil Engineering and Management Students with Team-Based Learning	Zhang, JX; Wu, W; Li, H	[Zhang, Jingxiao] Changan Univ, Sch Econ & Management, Middle Sect Nanerhuan Rd, Xian 710064, Shaanxi, Peoples R China; [Wu, Wei] Calif State Univ Fresno, Dept Construct Management, 2320 E San Ramon Ave,MS EE 94, Fresno, CA 93740 USA; [Li, Hui] Changan Univ, Sch Civil Engn, 161 Changan Rd, Xian 710061, Shaanxi, Peoples R China	Chang'an University; California State University System; California State University Fresno; Chang'an University
89296	WOS:000451049100003	2018	Interest-driven creator theory: towards a theory of learning design for Asia in the twenty-first century	Chan, TW; Looi, CK; Chen, WL; Wong, LH; Chang, B; Liao, CCY; Cheng, H; Chen, ZH; Liu, CC; Kong, SC; Jeong, H; Mason, J; So, HJ; Murthy, S; Yu, FY; Wong, SL; King, RB; Gu, XQ; Wang, MH; Wu, LK; Huang, RH; Lam, R; Ogata, H	[Chan, Tak-Wai; Liu, Chen-Chung] Natl Cent Univ, Grad Inst Network Learning Technol, Taoyuan, Taiwan; [Looi, Chee-Kit] Nanyang Technol Univ, Natl Inst Educ, Educ, Singapore, Singapore; [Chen, Wenli] Nanyang Technol Univ, Natl Inst Educ, Learning Sci & Technol Acad Grp, Singapore, Singapore; [Wong, Lung-Hsiang] Nanyang Technol Univ, Natl Inst Educ, Learning Sci Lab, Singapore, Singapore; [Wu, Longkai] Nanyang Technol Univ, Natl Inst Educ, Singapore, Singapore; [Chang, Ben] Natl Cent Univ, Grad Inst Learning & Instruct, Taoyuan, Taiwan; [Liao, Calvin C. Y.] Natl Taipei Univ Nursing & Hlth Sci, Coll Nursing, Taipei, Taiwan; [Cheng, Hercy] Cent China Normal Univ, Natl Engn Res Ctr E Learning, Wuhan, Hubei, Peoples R China; [Chen, Zhi-Hong] Natl Taiwan Normal Univ, Grad Inst Informat & Comp Educ, Taipei, Taiwan; [Kong, Siu-Cheung] Educ Univ Hong Kong, Dept Math & Informat Technol, Hong Kong, Hong Kong; [Kong, Siu-Cheung] Educ Univ Hong Kong, Ctr Learning Teaching & Technol, Hong Kong, Hong Kong; [Jeong, Heisawn] Hallym Univ, Dept Psychol, Chunchon, South Korea; [Mason, Jon] Charles Darwin Univ, Coll Educ, Darwin, NT, Australia; [So, Hyo-Jeong] Ewha Womans Univ, Dept Educ Technol, Seoul, South Korea; [Murthy, Sahana] Indian Inst Technol, Educ Technol Interdisciplinary Program, Bombay, Maharashtra, India; [Yu, Fu-Yun] Natl Cheng Kung Univ, Inst Educ, Tainan, Taiwan; [Wong, Su Luan] Univ Putra Malaysia, Fac Educ Studies, Serdang, Malaysia; [King, Ronnel B.] Educ Univ Hong Kong, Dept Curriculum & Instruct, Hong Kong, Hong Kong; [Gu, Xiaoqing] East China Normal Univ, Dept Educ Informat Technol, Shanghai, Peoples R China; [Wang, Minhong] Univ Hong Kong, Fac Educ, Lab Knowledge Management & E Learning KM&EL, Kennedy Town, Hong Kong; [Huang, Ronghuai] Beijing Normal Univ, Smart Learning Inst, Beijing, Peoples R China; [Lam, Rachel] Swiss Fed Inst Technol, Learning Sci & Higher Educ, Zurich, Switzerland; [Ogata, Hiroaki] Kyoto Univ, Acad Ctr Comp & Media Studies, Kyoto, Japan	National Central University; Nanyang Technological University; National Institute of Education (NIE) Singapore; Nanyang Technological University; National Institute of Education (NIE) Singapore; Nanyang Technological University; National Institute of Education (NIE) Singapore; Nanyang Technological University; National Institute of Education (NIE) Singapore; National Central University; National Taipei University of Nursing & Health Science (NTUNHS); Central China Normal University; National Taiwan Normal University; Education University of Hong Kong (EdUHK); Education University of Hong Kong (EdUHK); Hallym University; Charles Darwin University; Ewha Womans University; Indian Institute of Technology System (IIT System); Indian Institute of Technology (IIT) - Bombay; National Cheng Kung University; Universiti Putra Malaysia; Education University of Hong Kong (EdUHK); East China Normal University; University of Hong Kong; Beijing Normal University; Swiss Federal Institutes of Technology Domain; ETH Zurich; Kyoto University
89300	WOS:000445986500008	2018	Nursing students' cultural competence in caring for older people in a multicultural and developing region	Wang, YR; Xiao, LD; Yan, P; Wang, Y; Yasheng, A	[Wang, Yanru; Yan, Ping; Wang, Yun; Yasheng, Ayiguli] Xinjiang Med Univ, Sch Nursing, Urumqi, Xinjiang, Peoples R China; [Xiao, Lily Dongxia] Flinders Univ S Australia, Coll Nursing & Hlth Sci, GPO Box 2100, Adelaide, SA 5001, Australia	Xinjiang Medical University; Flinders University South Australia
89316	WOS:000447913800001	2018	Institutional logics of Chinese doctoral education system	Zheng, GM; Shen, WQ; Cai, YZ	[Zheng, Gaoming] Univ Tampere, Fac Management, Pinni A 4035, FI-33014 Tampere, Finland; [Shen, Wenqin] Peking Univ, Grad Sch Educ, 5 Yiheyuan Rd, Beijing 100871, Peoples R China; [Cai, Yuzhuo] Univ Tampere, Fac Management, Pinni A 4003, FI-33014 Tampere, Finland	Tampere University; Peking University; Tampere University
89571	WOS:000440136700013	2018	Autistic youth in 3D game-based collaborative virtual learning: Associating avatar interaction patterns with embodied social presence	Wang, XH; Xing, WL; Laffey, JM	[Wang, Xianhui] Cent China Normal Univ, Sch Journalism & Commun, Wuhan 430079, Hubei, Peoples R China; [Xing, Wanli] Texas Tech Univ, Instruct Technol, Lubbock, TX 79409 USA; [Laffey, James M.] Univ Missouri, Sch Informat Sci & Learning Technol, Columbia, MO 65211 USA; [Laffey, James M.] Apple Comp Inc, Cupertino, CA 95014 USA	Central China Normal University; Texas Tech University System; Texas Tech University; University of Missouri System; University of Missouri Columbia; Apple Inc
90354	WOS:000441691700004	2018	Incorporating Woodwork Fabrication into the Integrated Teaching and Learning of Civil Engineering Students	Li, B; Zhang, MY; Jin, RY; Wanatowski, D; Piroozfar, P	[Li, Bo; Zhang, Maoyu] Wenzhou Univ, Oujiang Coll, Sch Civil Engn, 301 5 Bldg,North Campus, Wenzhou 325000, Peoples R China; [Jin, Ruoyu] Univ Brighton, Sch Environm & Technol, Cockcroft Bldg 616, Brighton BN2 4GJ, E Sussex, England; [Wanatowski, Dariusz] Univ Leeds, SWJTU Leeds Joint Sch, Sch Civil Engn, Fac Engn, Leeds LS2 9JT, W Yorkshire, England; [Piroozfar, Poorang] Univ Brighton, Sch Environm & Technol, Cockcroft Bldg 630, Brighton BN2 4GJ, E Sussex, England	Wenzhou University of Technology; Wenzhou University; University of Brighton; University of Leeds; University of Brighton
90369	WOS:000447285500010	2018	Evaluating the effectiveness of a preclinical practice of tooth preparation using digital training system: A randomised controlled trial	Liu, L; Li, J; Yuan, S; Wang, T; Chu, F; Lu, X; Hu, J; Wang, C; Yan, B; Wang, L	[Liu, L.; Li, J.; Wang, T.; Chu, F.; Lu, X.; Hu, J.; Wang, C.; Yan, B.; Wang, L.] Nanjing Med Univ, Jiangsu Key Lab Oral Dis, Nanjing, Jiangsu, Peoples R China; [Liu, L.; Yan, B.; Wang, L.] Nanjing Med Univ, Affiliated Hosp Stomatol, Dept Orthodont, Nanjing, Jiangsu, Peoples R China; [Li, J.] Nanjing Med Univ, Affiliated Hosp Stomatol, Dept Endodont, Nanjing, Jiangsu, Peoples R China; [Yuan, S.] Univ Dundee, Dent Hlth Serv Res Unit, Dundee, Scotland; [Wang, T.; Wang, C.] Nanjing Med Univ, Affiliated Hosp Stomatol, Dept Polyclin, Nanjing, Jiangsu, Peoples R China; [Chu, F.; Lu, X.] Nanjing Med Univ, Affiliated Hosp Stomatol, Dept Educ, Nanjing, Jiangsu, Peoples R China; [Hu, J.] Nanjing Med Univ, Affiliated Hosp Stomatol, Dept Prosthodont, Nanjing, Jiangsu, Peoples R China	Nanjing Medical University; Nanjing Medical University; Nanjing Medical University; University of Dundee; Nanjing Medical University; Nanjing Medical University; Nanjing Medical University
90494	WOS:000448424300003	2018	Teachers' use of learning progression-based formative assessment to inform teachers' instructional adjustment: a case study of two physics teachers' instruction	Zhai, XM; Li, M; Guo, YY	[Zhai, Xiaoming] Stanford Univ, Grad Sch Educ, Palo Alto, CA 94304 USA; [Li, Min] Univ Washington, Coll Educ, Seattle, WA 98195 USA; [Guo, Yuying] Beijing Normal Univ, Dept Phys, Beijing, Peoples R China	Stanford University; University of Washington; University of Washington Seattle; Beijing Normal University
90946	WOS:000450036600007	2018	Conceptualizing Writing Self-Efficacy in English as a Foreign Language Contexts: Scale Validation Through Structural Equation Modeling	Teng, LS; Sun, PP; Xu, LL	[Teng, Lin Sophie] Heilongjiang Univ, Harbin, Heilongjiang, Peoples R China; [Teng, Lin Sophie] Univ Auckland, Woolf Fisher Res Ctr, Auckland, New Zealand; [Sun, Peijian Paul] Sun Yat Sen Univ, Sch Foreign Languages, Guangzhou, Guangdong, Peoples R China; [Xu, Linlin] Univ Auckland, Appl Linguist, Auckland, New Zealand	Heilongjiang University; University of Auckland; Sun Yat Sen University; University of Auckland
91742	WOS:000439996400003	2018	Examining Undergraduate Students' Attitudes toward Business Statistics in the United States and China	Wang, P; Palocsay, SW; Shi, JY; White, MM	[Wang, Ping; Palocsay, Susan W.] James Madison Univ, Dept Comp Informat Syst & Business Analyt, Coll Business, Harrisonburg, VA 22807 USA; [Shi, Jinyan] Dalian Univ Technol, Fac Management & Econ, Dalian, Peoples R China; [White, Marion M.] James Madison Univ, Dept Management, Coll Business, Harrisonburg, VA 22807 USA	James Madison University; Dalian University of Technology; James Madison University
92010	WOS:000441873000005	2018	English language learners' use of self-regulatory strategies for foreign language anxiety in China	Guo, Y; Xu, JF; Liu, XD	[Guo, Yan; Xu, Jinfen] Huazhong Univ Sci & Technol, Sch Foreign Languages, Wuhan 430074, Hubei, Peoples R China; [Liu, Xudong] Jennifer Alterat & Decorat, Sydney, NSW, Australia	Huazhong University of Science & Technology
92068	WOS:000429001500033	2018	Preservice Science Teachers' Instructional Design Competence: Characteristics and Correlations	Zhang, RH; Liu, XF; Yang, Y; Tripp, J; Shao, BY	[Zhang, Ronghua; Shao, BoYu] Shanxi Normal Univ, Coll Teacher Educ, Linfen, Shanxi, Peoples R China; [Liu, Xiufeng; Tripp, Jennifer] SUNY Buffalo, Dept Learning & Instruct, Buffalo, NY USA; [Yang, Yang] Qingdao Univ, Coll Educ, Qingdao, Peoples R China	Shanxi Normal University; State University of New York (SUNY) System; University at Buffalo, SUNY; Qingdao University
92091	WOS:000429424100010	2018	A Study on the Applicability of the Health Action Process Approach to the Dietary Behavior of University Students in Shanxi, China	Zhang, CC; Zheng, X; Huang, H; Su, CH; Zhao, HN; Yang, HT; Guo, YQ; Pan, XJ	[Zhang, Chichen; Zheng, Xiao; Zhao, Huining] Shanxi Med Univ, Sch Management, 56 Xinjian South Rd,Box 1042, Taiyuan 030001, Shanxi, Peoples R China; [Su, Chunhui; Guo, Yanqing; Pan, Xiaojie] Shanxi Med Univ, Sch Publ Hlth, Taiyuan, Shanxi, Peoples R China; [Huang, Huang] Yale Univ, Sch Publ Hlth, New Haven, CT USA; [Yang, Haitao] Hebei Med Univ, Sch Publ Hlth, Shijiazhuang, Hebei, Peoples R China	Shanxi Medical University; Shanxi Medical University; Yale University; Hebei Medical University
92137	WOS:000427735700005	2018	Addressing the language needs of administrative staff in Taiwan's internationalised higher education: call for an English as a lingua franca curriculum to increase communicative competence and willingness to communicate	Reynolds, BL; Yu, MH	[Reynolds, Barry Lee] Univ Macau, Fac Educ, Room 1017,E33 Ave Univ, Taipa, Macau, Peoples R China; [Yu, Melissa H.] Newcastle Univ, Ctr Res Linguist & Language Sci, London, England	University of Macau; Newcastle University - UK
92191	WOS:000428554300026	2018	Teaching Management System with Applications of RFID and IoT Technology	Tan, P; Wu, H; Li, P; Xu, H	[Tan, Ping] Nanjing Univ Posts & Telecommun, Tongda Coll, Sch Business, Yangzhou 225127, Jiangsu, Peoples R China; [Wu, Han] New York Inst Technol, Sch Engn & Comp Sci, New York, NY 10023 USA; [Li, Peng; Xu, He] Nanjing Univ Posts & Telecommun, Sch Comp Sci, Nanjing 210023, Jiangsu, Peoples R China; [Li, Peng; Xu, He] Jiangsu High Technol Res Key Lab Wireless Sensor, Nanjing 210003, Jiangsu, Peoples R China; [Xu, He] Wenyuan Rd 9, Nanjing 210023, Jiangsu, Peoples R China	Nanjing University of Posts & Telecommunications; New York Institute Technology; Nanjing University of Posts & Telecommunications
92261	WOS:000443208100009	2018	Innovation and Entrepreneurship Talents Cultivating: Systematic Implementation Path of Knowledge Interface and Ability Matching	Liu, X; He, L	[Liu, Xin] Shanxi Univ, Business Coll, Informat Engn Dept, Taiyuan 030001, Shanxi, Peoples R China; [He, Le] Univ Quebec Trois Rivieres, Trois Rivieres, PQ, Canada	Shanxi University; University of Quebec; University of Quebec Trois Rivieres
92576	WOS:000441388700005	2018	Effects of motivational regulation strategies on writing performance: a mediation model of self-regulated learning of writing in English as a second/foreign language	Teng, LS; Zhang, LJ	[Teng, Lin Sophie] Heilongjiang Univ, Fac European Languages & Literature, Harbin 150000, Heilongjiang, Peoples R China; [Teng, Lin Sophie] Univ Auckland, Fac Educ & Social Work, Woolf Fisher Res Ctr, Auckland 1023, New Zealand; [Zhang, Lawrence Jun] Univ Auckland, Sch Curriculum & Pedag, Fac Educ & Social Work, 74 Epsom Ave, Auckland 1023, New Zealand	Heilongjiang University; University of Auckland; University of Auckland
92602	WOS:000442732600006	2018	Mainland Chinese students' mental health: baseline data and cautionary notes when exporting/importing psychological scales	Askell-Williams, H; Skrzypiec, G; Cao, F; Jin, Y	[Askell-Williams, Helen; Skrzypiec, Grace; Jin, Yan] Flinders Univ S Australia, Adelaide, SA, Australia; [Cao, Fei] Beijing Acad Educ Sci, Beijing, Peoples R China	Flinders University South Australia
93100	WOS:000426286300006	2018	The effectiveness and efficiency of China's special admission policies: the case of X University	Niu, SX; Wan, GF	[Niu, Sunny Xinchun] Fudan Univ, Shanghai, Peoples R China; [Wan, Guofang] Univ West Florida, Pensacola, FL USA	Fudan University; State University System of Florida; University of West Florida
93239	WOS:000437372300002	2018	Detecting leadership in peer-moderated online collaborative learning through text mining and social network analysis	Xie, K; Di Tosto, G; Lu, L; Cho, YS	[Xie, Kui; Di Tosto, Gennaro; Lu, Lin; Cho, Young Suk] Ohio State Univ, 29 West Woodruff Ave, Columbus, OH 43210 USA; [Xie, Kui] Cent China Normal Univ, Luoyu Rd 152, Wuhan 430079, Hubei, Peoples R China	University System of Ohio; Ohio State University; Central China Normal University
93390	WOS:000430073900008	2018	Undergraduate students' attitudes towards mistakes in learning and academic achievement	Leighton, JP; Tang, W; Guo, Q	[Leighton, Jacqueline P.; Guo, Qi] Univ Alberta, Dept Educ Psychol, CRAME, Edmonton, AB, Canada; [Tang, Wei] Xian Int Studies Univ, Sch English Studies, Xian, Shaanxi, Peoples R China	University of Alberta; Xi'an International Studies University
93543	WOS:000430851000005	2018	Regional Inequality of Higher Education Resources in China	Liu, WH; Ma, R	[Liu, Wan-Hsin] Kiel Inst World Econ, D-24105 Kiel, Germany; [Ma Ru] Natl Acad Innovat Strategy, Beijing 100012, Peoples R China	Leibniz Association; Institut fur Weltwirtschaft an der Universitat Kiel (IFW)
93560	WOS:000435147800006	2018	Chinese graduate students paraphrasing in English and Chinese contexts	Shi, L; Dong, YN	[Shi, Ling] Univ British Columbia, Dept Language & Literacy Educ, Vancouver, BC, Canada; [Dong, Yanning] Foreign Language Teaching & Res Press, Beijing, Peoples R China	University of British Columbia
93719	WOS:000443164700005	2018	Fostering Creative Young Engineers in Chinese Universities	Chen, HB; Tao, TQ; Zhou, CF	[Chen, Hongbing; Tao, Tianqi] Northeastern Univ, Dept Philosophy, Shenyang, Liaoning, Peoples R China; [Zhou, Chunfang] Aalborg Univ, Dept Planning, Aalborg, Denmark	Northeastern University - China; Aalborg University
93757	WOS:000435996300010	2018	Mining Online Discussion Data for Understanding Teachers' Reflective Thinking	Liu, QT; Zhang, S; Wang, QY; Chen, WL	[Liu, Qingtang; Zhang, Si] Cent China Normal Univ, Sch Educ Informat Technol, Wuhan 430079, Hubei, Peoples R China; [Zhang, Si] Hunan First Normal Univ, Modern Educ Technol Ctr, Changsha 410205, Hunan, Peoples R China; [Wang, Qiyun; Chen, Wenli] Nanyang Technol Univ, Natl Inst Educ, 1 Nanyang Walk, Singapore 639798, Singapore	Central China Normal University; Hunan First Normal University; Nanyang Technological University; National Institute of Education (NIE) Singapore
93759	WOS:000453358000005	2018	Sex, Birth Order, and Creativity in the Context of China's One-Child Policy and Son Preference	Guo, JJ; Lin, SJ; Guo, YW	[Guo, Jiajun] East China Normal Univ, Fac Educ, 3663 North Zhongshan Rd, Shanghai 200062, Peoples R China; [Lin, Shengjie] Univ Texas Austin, Dept Educ Psychol, 1912 Speedway D5800, Austin, TX 78712 USA; [Guo, Yawei] Univ Georgia, Gifted & Creat Educ, 323 Aderhold Hall,110 Carlton St, Athens, GA 30602 USA	East China Normal University; University of Texas System; University of Texas Austin; University System of Georgia; University of Georgia
93975	WOS:000423627800003	2018	Physical activity among Chinese university administrators: a path analysis	Shangguan, R; Keating, XD; Liu, XL; Fan, Y	[Shangguan, Rulan; Keating, Xiaofen D.; Liu, Xiaolu] Univ Texas Austin, Dept Curriculum & Instruct, Austin, TX 78712 USA; [Fan, Yao] Northeast Normal Univ, Sch Phys Educ, Changchun, Jilin, Peoples R China	University of Texas System; University of Texas Austin; Northeast Normal University - China
94007	WOS:000426012300024	2018	Open-Source Low-Cost Wireless Potentiometric Instrument for pH Determination Experiments	Jin, H; Qin, YH; Pan, S; Alam, AU; Dong, SR; Ghosh, R; Deen, MJ	[Jin, Hao; Dong, Shurong] Zhejiang Univ, Coll Informat Sci & Elect Engn, Hangzhou 310027, Zhejiang, Peoples R China; [Qin, Yiheng; Alam, Arif U.; Deen, M. Jamal] McMaster Univ, Dept Elect & Comp Engn, 1280 Main St West, Hamilton, ON L8S 4K1, Canada; [Pan, Si; Ghosh, Raja] McMaster Univ, Dept Chem Engn, 1280 Main St West, Hamilton, ON L8S 4L7, Canada	Zhejiang University; McMaster University; McMaster University
